Date;Venue;Run;Gate;ref_time;athlete_name_ref;athlete_2_time;athlete_name_athlete_2;time_difference;relative_time_difference
2024-01-07;Adelboden;1;1;0.88;STEEN OLSEN Alexander;0.9;ZENHAEUSERN Ramon;-0.020000000000000018;-2.2727272727272747
2024-01-07;Adelboden;2;1;0.96;RASCHNER Dominik;0.96;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;2;0.98;STEEN OLSEN Alexander;0.9;ZENHAEUSERN Ramon;0.07999999999999996;8.163265306122446
2024-01-07;Adelboden;2;2;1.08;RASCHNER Dominik;1.06;MEILLARD Loic;0.020000000000000018;1.8518518518518534
2024-01-07;Adelboden;1;3;0.76;STEEN OLSEN Alexander;0.82;ZENHAEUSERN Ramon;-0.05999999999999994;-7.894736842105256
2024-01-07;Adelboden;2;3;0.96;RASCHNER Dominik;0.94;MEILLARD Loic;0.020000000000000018;2.0833333333333353
2024-01-07;Adelboden;1;4;0.88;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;-0.040000000000000036;-4.545454545454549
2024-01-07;Adelboden;2;4;0.98;RASCHNER Dominik;0.96;MEILLARD Loic;0.020000000000000018;2.040816326530614
2024-01-07;Adelboden;1;5;0.44;STEEN OLSEN Alexander;0.5;ZENHAEUSERN Ramon;-0.06;-13.636363636363635
2024-01-07;Adelboden;2;5;0.86;RASCHNER Dominik;1.0;MEILLARD Loic;-0.14;-16.27906976744186
2024-01-07;Adelboden;1;6;0.88;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;-0.040000000000000036;-4.545454545454549
2024-01-07;Adelboden;2;6;0.54;RASCHNER Dominik;0.52;MEILLARD Loic;0.020000000000000018;3.703703703703707
2024-01-07;Adelboden;1;7;0.82;STEEN OLSEN Alexander;0.82;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;7;1.0;RASCHNER Dominik;0.96;MEILLARD Loic;0.040000000000000036;4.0000000000000036
2024-01-07;Adelboden;1;8;0.84;STEEN OLSEN Alexander;0.86;ZENHAEUSERN Ramon;-0.020000000000000018;-2.380952380952383
2024-01-07;Adelboden;2;8;1.04;RASCHNER Dominik;1.06;MEILLARD Loic;-0.020000000000000018;-1.9230769230769247
2024-01-07;Adelboden;1;9;0.86;STEEN OLSEN Alexander;0.88;ZENHAEUSERN Ramon;-0.020000000000000018;-2.325581395348839
2024-01-07;Adelboden;2;9;0.8;RASCHNER Dominik;0.78;MEILLARD Loic;0.020000000000000018;2.500000000000002
2024-01-07;Adelboden;1;10;0.9;STEEN OLSEN Alexander;0.88;ZENHAEUSERN Ramon;0.020000000000000018;2.222222222222224
2024-01-07;Adelboden;2;10;0.82;RASCHNER Dominik;0.78;MEILLARD Loic;0.039999999999999925;4.878048780487796
2024-01-07;Adelboden;1;11;0.86;STEEN OLSEN Alexander;0.82;ZENHAEUSERN Ramon;0.040000000000000036;4.651162790697678
2024-01-07;Adelboden;2;11;1.02;RASCHNER Dominik;1.04;MEILLARD Loic;-0.020000000000000018;-1.960784313725492
2024-01-07;Adelboden;1;12;0.46;STEEN OLSEN Alexander;0.48;ZENHAEUSERN Ramon;-0.019999999999999962;-4.3478260869565135
2024-01-07;Adelboden;2;12;1.04;RASCHNER Dominik;1.06;MEILLARD Loic;-0.020000000000000018;-1.9230769230769247
2024-01-07;Adelboden;1;13;0.92;STEEN OLSEN Alexander;0.94;ZENHAEUSERN Ramon;-0.019999999999999907;-2.1739130434782505
2024-01-07;Adelboden;2;13;0.92;RASCHNER Dominik;0.96;MEILLARD Loic;-0.039999999999999925;-4.3478260869565135
2024-01-07;Adelboden;1;14;0.9;STEEN OLSEN Alexander;0.9;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;14;0.86;RASCHNER Dominik;0.9;MEILLARD Loic;-0.040000000000000036;-4.651162790697678
2024-01-07;Adelboden;1;15;0.88;STEEN OLSEN Alexander;0.84;ZENHAEUSERN Ramon;0.040000000000000036;4.545454545454549
2024-01-07;Adelboden;2;15;0.92;RASCHNER Dominik;0.92;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;16;1.0;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;0.07999999999999996;7.9999999999999964
2024-01-07;Adelboden;2;16;1.0;RASCHNER Dominik;0.96;MEILLARD Loic;0.040000000000000036;4.0000000000000036
2024-01-07;Adelboden;1;17;1.02;STEEN OLSEN Alexander;1.06;ZENHAEUSERN Ramon;-0.040000000000000036;-3.921568627450984
2024-01-07;Adelboden;2;17;0.92;RASCHNER Dominik;0.98;MEILLARD Loic;-0.05999999999999994;-6.521739130434775
2024-01-07;Adelboden;1;18;1.0;STEEN OLSEN Alexander;0.98;ZENHAEUSERN Ramon;0.020000000000000018;2.0000000000000018
2024-01-07;Adelboden;2;18;0.38;RASCHNER Dominik;0.5;MEILLARD Loic;-0.12;-31.57894736842105
2024-01-07;Adelboden;1;19;1.0;STEEN OLSEN Alexander;0.98;ZENHAEUSERN Ramon;0.020000000000000018;2.0000000000000018
2024-01-07;Adelboden;2;19;0.94;RASCHNER Dominik;0.94;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;20;0.96;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;0.039999999999999925;4.166666666666659
2024-01-07;Adelboden;2;20;0.9;RASCHNER Dominik;0.92;MEILLARD Loic;-0.020000000000000018;-2.222222222222224
2024-01-07;Adelboden;1;21;0.54;STEEN OLSEN Alexander;0.52;ZENHAEUSERN Ramon;0.020000000000000018;3.703703703703707
2024-01-07;Adelboden;2;21;0.92;RASCHNER Dominik;0.96;MEILLARD Loic;-0.039999999999999925;-4.3478260869565135
2024-01-07;Adelboden;1;22;1.02;STEEN OLSEN Alexander;1.0;ZENHAEUSERN Ramon;0.020000000000000018;1.960784313725492
2024-01-07;Adelboden;2;22;0.4;RASCHNER Dominik;0.4;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;23;0.76;STEEN OLSEN Alexander;0.8;ZENHAEUSERN Ramon;-0.040000000000000036;-5.263157894736847
2024-01-07;Adelboden;2;23;0.4;RASCHNER Dominik;0.4;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;24;0.86;STEEN OLSEN Alexander;0.8;ZENHAEUSERN Ramon;0.05999999999999994;6.9767441860465045
2024-01-07;Adelboden;2;24;0.72;RASCHNER Dominik;0.7;MEILLARD Loic;0.020000000000000018;2.7777777777777803
2024-01-07;Adelboden;1;25;1.08;STEEN OLSEN Alexander;1.02;ZENHAEUSERN Ramon;0.06000000000000005;5.55555555555556
2024-01-07;Adelboden;2;25;0.72;RASCHNER Dominik;0.74;MEILLARD Loic;-0.020000000000000018;-2.7777777777777803
2024-01-07;Adelboden;1;26;0.76;STEEN OLSEN Alexander;0.72;ZENHAEUSERN Ramon;0.040000000000000036;5.263157894736847
2024-01-07;Adelboden;2;26;0.74;RASCHNER Dominik;0.74;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;27;0.7;STEEN OLSEN Alexander;0.72;ZENHAEUSERN Ramon;-0.020000000000000018;-2.85714285714286
2024-01-07;Adelboden;2;27;0.8;RASCHNER Dominik;0.8;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;28;0.4;STEEN OLSEN Alexander;0.42;ZENHAEUSERN Ramon;-0.019999999999999962;-4.99999999999999
2024-01-07;Adelboden;2;28;0.68;RASCHNER Dominik;0.68;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;29;0.44;STEEN OLSEN Alexander;0.46;ZENHAEUSERN Ramon;-0.020000000000000018;-4.545454545454549
2024-01-07;Adelboden;2;29;0.8;RASCHNER Dominik;0.8;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;30;0.76;STEEN OLSEN Alexander;0.72;ZENHAEUSERN Ramon;0.040000000000000036;5.263157894736847
2024-01-07;Adelboden;2;30;0.9;RASCHNER Dominik;0.9;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;31;0.72;STEEN OLSEN Alexander;0.78;ZENHAEUSERN Ramon;-0.06000000000000005;-8.333333333333341
2024-01-07;Adelboden;2;31;0.98;RASCHNER Dominik;0.86;MEILLARD Loic;0.12;12.244897959183673
2024-01-07;Adelboden;1;32;0.72;STEEN OLSEN Alexander;0.7;ZENHAEUSERN Ramon;0.020000000000000018;2.7777777777777803
2024-01-07;Adelboden;2;32;1.04;RASCHNER Dominik;1.0;MEILLARD Loic;0.040000000000000036;3.8461538461538494
2024-01-07;Adelboden;1;33;0.74;STEEN OLSEN Alexander;0.74;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;33;1.02;RASCHNER Dominik;0.96;MEILLARD Loic;0.06000000000000005;5.8823529411764754
2024-01-07;Adelboden;1;34;0.82;STEEN OLSEN Alexander;0.8;ZENHAEUSERN Ramon;0.019999999999999907;2.4390243902438913
2024-01-07;Adelboden;2;34;1.02;RASCHNER Dominik;0.98;MEILLARD Loic;0.040000000000000036;3.921568627450984
2024-01-07;Adelboden;1;35;0.92;STEEN OLSEN Alexander;0.86;ZENHAEUSERN Ramon;0.06000000000000005;6.521739130434788
2024-01-07;Adelboden;2;35;0.84;RASCHNER Dominik;0.82;MEILLARD Loic;0.020000000000000018;2.380952380952383
2024-01-07;Adelboden;1;36;0.8;STEEN OLSEN Alexander;0.84;ZENHAEUSERN Ramon;-0.039999999999999925;-4.99999999999999
2024-01-07;Adelboden;2;36;1.6;RASCHNER Dominik;1.6;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;37;0.42;STEEN OLSEN Alexander;0.44;ZENHAEUSERN Ramon;-0.020000000000000018;-4.761904761904766
2024-01-07;Adelboden;2;37;0.94;RASCHNER Dominik;0.94;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;38;0.94;STEEN OLSEN Alexander;0.96;ZENHAEUSERN Ramon;-0.020000000000000018;-2.1276595744680873
2024-01-07;Adelboden;2;38;1.02;RASCHNER Dominik;1.04;MEILLARD Loic;-0.020000000000000018;-1.960784313725492
2024-01-07;Adelboden;1;39;0.94;STEEN OLSEN Alexander;0.94;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;39;0.58;RASCHNER Dominik;0.54;MEILLARD Loic;0.039999999999999925;6.896551724137918
2024-01-07;Adelboden;1;40;0.88;STEEN OLSEN Alexander;0.86;ZENHAEUSERN Ramon;0.020000000000000018;2.2727272727272747
2024-01-07;Adelboden;2;40;1.26;RASCHNER Dominik;1.28;MEILLARD Loic;-0.020000000000000018;-1.5873015873015885
2024-01-07;Adelboden;1;41;1.54;STEEN OLSEN Alexander;1.48;ZENHAEUSERN Ramon;0.06000000000000005;3.8961038961038996
2024-01-07;Adelboden;2;41;1.14;RASCHNER Dominik;1.18;MEILLARD Loic;-0.040000000000000036;-3.5087719298245648
2024-01-07;Adelboden;1;42;0.98;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;0.05999999999999994;6.122448979591831
2024-01-07;Adelboden;2;42;1.18;RASCHNER Dominik;1.1;MEILLARD Loic;0.07999999999999985;6.77966101694914
2024-01-07;Adelboden;1;43;1.0;STEEN OLSEN Alexander;1.02;ZENHAEUSERN Ramon;-0.020000000000000018;-2.0000000000000018
2024-01-07;Adelboden;2;43;1.08;RASCHNER Dominik;0.98;MEILLARD Loic;0.10000000000000009;9.259259259259267
2024-01-07;Adelboden;1;44;0.52;STEEN OLSEN Alexander;0.58;ZENHAEUSERN Ramon;-0.05999999999999994;-11.538461538461526
2024-01-07;Adelboden;2;44;0.9;RASCHNER Dominik;0.96;MEILLARD Loic;-0.05999999999999994;-6.66666666666666
2024-01-07;Adelboden;1;45;1.16;STEEN OLSEN Alexander;1.24;ZENHAEUSERN Ramon;-0.08000000000000007;-6.896551724137938
2024-01-07;Adelboden;2;45;0.86;RASCHNER Dominik;0.94;MEILLARD Loic;-0.07999999999999996;-9.302325581395344
2024-01-07;Adelboden;1;46;1.14;STEEN OLSEN Alexander;1.14;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;46;1.02;RASCHNER Dominik;1.04;MEILLARD Loic;-0.020000000000000018;-1.960784313725492
2024-01-07;Adelboden;1;47;1.16;STEEN OLSEN Alexander;1.26;ZENHAEUSERN Ramon;-0.10000000000000009;-8.620689655172423
2024-01-07;Adelboden;2;47;0.86;RASCHNER Dominik;0.82;MEILLARD Loic;0.040000000000000036;4.651162790697678
2024-01-07;Adelboden;1;48;1.02;STEEN OLSEN Alexander;0.88;ZENHAEUSERN Ramon;0.14;13.725490196078432
2024-01-07;Adelboden;2;48;0.92;RASCHNER Dominik;1.0;MEILLARD Loic;-0.07999999999999996;-8.69565217391304
2024-01-07;Adelboden;1;49;0.9;STEEN OLSEN Alexander;1.08;ZENHAEUSERN Ramon;-0.18000000000000005;-20.000000000000004
2024-01-07;Adelboden;2;49;0.86;RASCHNER Dominik;1.02;MEILLARD Loic;-0.16000000000000003;-18.6046511627907
2024-01-07;Adelboden;1;50;0.92;STEEN OLSEN Alexander;1.04;ZENHAEUSERN Ramon;-0.12;-13.043478260869565
2024-01-07;Adelboden;2;50;0.86;RASCHNER Dominik;0.92;MEILLARD Loic;-0.06000000000000005;-6.976744186046519
2024-01-07;Adelboden;1;51;0.86;STEEN OLSEN Alexander;0.98;ZENHAEUSERN Ramon;-0.12;-13.953488372093023
2024-01-07;Adelboden;2;51;0.48;RASCHNER Dominik;0.5;MEILLARD Loic;-0.020000000000000018;-4.1666666666666705
2024-01-07;Adelboden;1;52;0.48;STEEN OLSEN Alexander;0.54;ZENHAEUSERN Ramon;-0.06000000000000005;-12.50000000000001
2024-01-07;Adelboden;2;52;1.04;RASCHNER Dominik;1.06;MEILLARD Loic;-0.020000000000000018;-1.9230769230769247
2024-01-07;Adelboden;1;53;0.88;STEEN OLSEN Alexander;1.04;ZENHAEUSERN Ramon;-0.16000000000000003;-18.181818181818183
2024-01-07;Adelboden;2;53;1.02;RASCHNER Dominik;0.96;MEILLARD Loic;0.06000000000000005;5.8823529411764754
2024-01-07;Adelboden;1;54;0.86;STEEN OLSEN Alexander;0.9;ZENHAEUSERN Ramon;-0.040000000000000036;-4.651162790697678
2024-01-07;Adelboden;2;54;1.04;RASCHNER Dominik;1.02;MEILLARD Loic;0.020000000000000018;1.9230769230769247
2024-01-07;Adelboden;1;55;0.9;STEEN OLSEN Alexander;0.92;ZENHAEUSERN Ramon;-0.020000000000000018;-2.222222222222224
2024-01-07;Adelboden;2;55;0.88;RASCHNER Dominik;0.82;MEILLARD Loic;0.06000000000000005;6.818181818181825
2024-01-07;Adelboden;1;56;0.64;STEEN OLSEN Alexander;0.64;ZENHAEUSERN Ramon;0.0;0.0
2024-01-07;Adelboden;2;56;0.76;RASCHNER Dominik;0.74;MEILLARD Loic;0.020000000000000018;2.6315789473684235
2024-01-07;Adelboden;1;57;0.8;STEEN OLSEN Alexander;0.86;ZENHAEUSERN Ramon;-0.05999999999999994;-7.499999999999993
2024-01-07;Adelboden;2;57;0.4;RASCHNER Dominik;0.4;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;58;1.02;STEEN OLSEN Alexander;1.04;ZENHAEUSERN Ramon;-0.020000000000000018;-1.960784313725492
2024-01-07;Adelboden;2;58;0.5;RASCHNER Dominik;0.48;MEILLARD Loic;0.020000000000000018;4.0000000000000036
2024-01-07;Adelboden;1;59;0.9;STEEN OLSEN Alexander;0.94;ZENHAEUSERN Ramon;-0.039999999999999925;-4.444444444444437
2024-01-07;Adelboden;2;59;0.86;RASCHNER Dominik;0.84;MEILLARD Loic;0.020000000000000018;2.325581395348839
2024-01-07;Adelboden;1;60;0.46;STEEN OLSEN Alexander;0.44;ZENHAEUSERN Ramon;0.020000000000000018;4.347826086956525
2024-01-07;Adelboden;2;60;0.68;RASCHNER Dominik;0.66;MEILLARD Loic;0.020000000000000018;2.9411764705882377
2024-01-07;Adelboden;1;61;0.8;STEEN OLSEN Alexander;0.82;ZENHAEUSERN Ramon;-0.019999999999999907;-2.4999999999999885
2024-01-07;Adelboden;2;61;0.58;RASCHNER Dominik;0.58;MEILLARD Loic;0.0;0.0
2024-01-07;Adelboden;1;62;0.76;STEEN OLSEN Alexander;0.78;ZENHAEUSERN Ramon;-0.020000000000000018;-2.6315789473684235
2024-01-07;Adelboden;2;62;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;63;0.72;STEEN OLSEN Alexander;0.74;ZENHAEUSERN Ramon;-0.020000000000000018;-2.7777777777777803
2024-01-07;Adelboden;2;63;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;64;0.78;STEEN OLSEN Alexander;0.74;ZENHAEUSERN Ramon;0.040000000000000036;5.128205128205133
2024-01-07;Adelboden;2;64;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;65;0.7;STEEN OLSEN Alexander;0.74;ZENHAEUSERN Ramon;-0.040000000000000036;-5.71428571428572
2024-01-07;Adelboden;2;65;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;66;0.66;STEEN OLSEN Alexander;0.68;ZENHAEUSERN Ramon;-0.020000000000000018;-3.030303030303033
2024-01-07;Adelboden;2;66;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;67;;STEEN OLSEN Alexander;;ZENHAEUSERN Ramon;;
2024-01-07;Adelboden;2;67;;RASCHNER Dominik;;MEILLARD Loic;;
2024-01-07;Adelboden;1;68;;STEEN OLSEN Alexander;;ZENHAEUSERN Ramon;;
2024-01-07;Adelboden;2;68;;RASCHNER Dominik;;MEILLARD Loic;;
2024-03-03;Aspen;1;1;0.966;NOEL Clement;0.9;MEILLARD Loic;0.06599999999999995;6.832298136645957
2024-03-03;Aspen;2;1;0.966;TAYLOR Laurie;0.9;MEILLARD Loic;0.06599999999999995;6.832298136645957
2024-03-03;Aspen;1;2;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345
2024-03-03;Aspen;2;2;0.8;TAYLOR Laurie;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989
2024-03-03;Aspen;1;3;0.866;NOEL Clement;0.8;MEILLARD Loic;0.06599999999999995;7.6212471131639665
2024-03-03;Aspen;2;3;0.9;TAYLOR Laurie;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;1;4;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-03-03;Aspen;2;4;0.933;TAYLOR Laurie;0.833;MEILLARD Loic;0.10000000000000009;10.718113612004295
2024-03-03;Aspen;1;5;0.933;NOEL Clement;0.933;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;5;0.866;TAYLOR Laurie;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535
2024-03-03;Aspen;1;6;0.966;NOEL Clement;1.033;MEILLARD Loic;-0.06699999999999995;-6.935817805383018
2024-03-03;Aspen;2;6;0.966;TAYLOR Laurie;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;1;7;0.533;NOEL Clement;0.5;MEILLARD Loic;0.03300000000000003;6.191369606003757
2024-03-03;Aspen;2;7;0.433;TAYLOR Laurie;0.433;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;8;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;8;0.866;TAYLOR Laurie;0.933;MEILLARD Loic;-0.06700000000000006;-7.736720554272525
2024-03-03;Aspen;1;9;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;9;0.9;TAYLOR Laurie;0.9;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;10;0.766;NOEL Clement;0.866;MEILLARD Loic;-0.09999999999999998;-13.054830287206261
2024-03-03;Aspen;2;10;0.933;TAYLOR Laurie;0.933;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;11;0.433;NOEL Clement;0.466;MEILLARD Loic;-0.03300000000000003;-7.621247113163979
2024-03-03;Aspen;2;11;0.433;TAYLOR Laurie;0.433;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;12;0.833;NOEL Clement;0.833;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;12;0.866;TAYLOR Laurie;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535
2024-03-03;Aspen;1;13;0.833;NOEL Clement;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;2;13;0.9;TAYLOR Laurie;0.9;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;14;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;14;0.833;TAYLOR Laurie;0.833;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;15;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;15;0.866;TAYLOR Laurie;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535
2024-03-03;Aspen;1;16;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;16;0.866;TAYLOR Laurie;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895
2024-03-03;Aspen;1;17;0.533;NOEL Clement;0.466;MEILLARD Loic;0.067;12.570356472795496
2024-03-03;Aspen;2;17;0.466;TAYLOR Laurie;0.5;MEILLARD Loic;-0.033999999999999975;-7.296137339055789
2024-03-03;Aspen;1;18;1.1;NOEL Clement;0.966;MEILLARD Loic;0.13400000000000012;12.181818181818192
2024-03-03;Aspen;2;18;0.833;TAYLOR Laurie;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;1;19;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-03-03;Aspen;2;19;0.7;TAYLOR Laurie;0.733;MEILLARD Loic;-0.03300000000000003;-4.714285714285719
2024-03-03;Aspen;1;20;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;20;0.8;TAYLOR Laurie;0.8;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;21;1.0;NOEL Clement;0.9;MEILLARD Loic;0.09999999999999998;9.999999999999998
2024-03-03;Aspen;2;21;0.8;TAYLOR Laurie;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989
2024-03-03;Aspen;1;22;0.833;NOEL Clement;1.0;MEILLARD Loic;-0.16700000000000004;-20.04801920768308
2024-03-03;Aspen;2;22;0.833;TAYLOR Laurie;0.833;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;23;0.966;NOEL Clement;1.033;MEILLARD Loic;-0.06699999999999995;-6.935817805383018
2024-03-03;Aspen;2;23;0.9;TAYLOR Laurie;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667
2024-03-03;Aspen;1;24;0.833;NOEL Clement;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;2;24;0.866;TAYLOR Laurie;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535
2024-03-03;Aspen;1;25;1.1;NOEL Clement;1.0;MEILLARD Loic;0.10000000000000009;9.090909090909099
2024-03-03;Aspen;2;25;0.8;TAYLOR Laurie;0.9;MEILLARD Loic;-0.09999999999999998;-12.499999999999996
2024-03-03;Aspen;1;26;1.0;NOEL Clement;0.966;MEILLARD Loic;0.03400000000000003;3.400000000000003
2024-03-03;Aspen;2;26;0.8;TAYLOR Laurie;0.866;MEILLARD Loic;-0.06599999999999995;-8.249999999999993
2024-03-03;Aspen;1;27;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;27;0.666;TAYLOR Laurie;0.633;MEILLARD Loic;0.03300000000000003;4.954954954954959
2024-03-03;Aspen;1;28;0.7;NOEL Clement;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-03-03;Aspen;2;28;0.666;TAYLOR Laurie;0.733;MEILLARD Loic;-0.06699999999999995;-10.060060060060051
2024-03-03;Aspen;1;29;0.7;NOEL Clement;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-03-03;Aspen;2;29;0.566;TAYLOR Laurie;0.566;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;30;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345
2024-03-03;Aspen;2;30;0.666;TAYLOR Laurie;0.666;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;31;0.433;NOEL Clement;0.433;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;31;0.366;TAYLOR Laurie;0.4;MEILLARD Loic;-0.03400000000000003;-9.289617486338807
2024-03-03;Aspen;1;32;0.566;NOEL Clement;0.533;MEILLARD Loic;0.03299999999999992;5.830388692579492
2024-03-03;Aspen;2;32;0.466;TAYLOR Laurie;0.5;MEILLARD Loic;-0.033999999999999975;-7.296137339055789
2024-03-03;Aspen;1;33;0.6;NOEL Clement;0.9;MEILLARD Loic;-0.30000000000000004;-50.000000000000014
2024-03-03;Aspen;2;33;0.8;TAYLOR Laurie;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-03-03;Aspen;1;34;1.1;NOEL Clement;0.933;MEILLARD Loic;0.16700000000000004;15.181818181818185
2024-03-03;Aspen;2;34;0.8;TAYLOR Laurie;0.8;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;35;0.966;NOEL Clement;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;2;35;0.9;TAYLOR Laurie;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667
2024-03-03;Aspen;1;36;0.933;NOEL Clement;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057
2024-03-03;Aspen;2;36;0.9;TAYLOR Laurie;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667
2024-03-03;Aspen;1;37;0.933;NOEL Clement;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057
2024-03-03;Aspen;2;37;0.933;TAYLOR Laurie;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057
2024-03-03;Aspen;1;38;0.966;NOEL Clement;0.966;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;38;0.933;TAYLOR Laurie;0.9;MEILLARD Loic;0.03300000000000003;3.5369774919614176
2024-03-03;Aspen;1;39;0.5;NOEL Clement;0.466;MEILLARD Loic;0.033999999999999975;6.799999999999995
2024-03-03;Aspen;2;39;0.466;TAYLOR Laurie;0.466;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;40;1.066;NOEL Clement;1.0;MEILLARD Loic;0.06600000000000006;6.191369606003757
2024-03-03;Aspen;2;40;0.966;TAYLOR Laurie;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-03-03;Aspen;1;41;0.966;NOEL Clement;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;2;41;0.966;TAYLOR Laurie;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;1;42;0.9;NOEL Clement;0.9;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;42;0.966;TAYLOR Laurie;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-03-03;Aspen;1;43;0.933;NOEL Clement;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057
