Date;Discipline;Venue;Race (R) or Training (TR);Gate;Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender;Run;Country;Course name;Course setter;Gates (#);Turning Gates (#);Start Altitude (m);Finish Altitude (m);Vertical Drop (m);Start time;Weather;Snow;Temp Start (°C);Temp Finish (°C);Nation;Best;Is Fastest?;ID;total time (sec);Time (ms)
2024-01-14;SL;Wengen;R;15.0;10.11;53.66;4.17;-20.3;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.8
2024-01-14;SL;Wengen;R;16.0;9.68;17.83;1.09;-18.82;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.46
2024-01-14;SL;Wengen;R;16.0;9.68;17.83;1.09;-18.82;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.44
2024-01-14;SL;Wengen;R;17.0;6.21;25.4;1.58;-21.29;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.92
2024-01-14;SL;Wengen;R;17.0;6.21;25.4;1.58;-21.29;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.88
2024-01-14;SL;Wengen;R;18.0;10.1;37.92;3.08;-15.71;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.92
2024-01-14;SL;Wengen;R;18.0;10.1;37.92;3.08;-15.71;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.88
2024-01-14;SL;Wengen;R;19.0;9.86;39.97;3.2;-18.61;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.82
2024-01-14;SL;Wengen;R;19.0;9.86;39.97;3.2;-18.61;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.86
2024-01-14;SL;Wengen;R;20.0;10.35;39.51;3.22;-22.32;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.8
2024-01-14;SL;Wengen;R;20.0;10.35;39.51;3.22;-22.32;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.82
2024-01-14;SL;Wengen;R;21.0;9.93;44.73;3.62;-14.46;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.74
2024-01-14;SL;Wengen;R;21.0;9.93;44.73;3.62;-14.46;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.8
2024-01-14;SL;Wengen;R;22.0;9.96;20.5;1.35;-17.76;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.46
2024-01-14;SL;Wengen;R;22.0;9.96;20.5;1.35;-17.76;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.44
2024-01-14;SL;Wengen;R;23.0;6.66;1.26;0.07;-15.92;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.44
2024-01-14;SL;Wengen;R;23.0;6.66;1.26;0.07;-15.92;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.48
2024-01-14;SL;Wengen;R;24.0;6.64;30.51;2.05;-15.25;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.76
2024-01-14;SL;Wengen;R;24.0;6.64;30.51;2.05;-15.25;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.8
2024-01-14;SL;Wengen;R;25.0;10.35;20.3;1.73;-12.95;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.78
2024-01-14;SL;Wengen;R;25.0;10.35;20.3;1.73;-12.95;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.7
2024-01-14;SL;Wengen;R;26.0;9.62;40.53;3.42;-5.7;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.88
2024-01-14;SL;Wengen;R;26.0;9.62;40.53;3.42;-5.7;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.9
2024-01-14;SL;Wengen;R;27.0;10.27;36.25;3.03;-5.84;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.02
2024-01-14;SL;Wengen;R;27.0;10.27;36.25;3.03;-5.84;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.02
2024-01-14;SL;Wengen;R;28.0;9.46;23.68;1.9;-9.78;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.98
2024-01-14;SL;Wengen;R;28.0;9.46;23.68;1.9;-9.78;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.1
2024-01-14;SL;Wengen;R;29.0;9.96;63.56;4.69;-20.33;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.12
2024-01-14;SL;Wengen;R;29.0;9.96;63.56;4.69;-20.33;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.08
2024-01-14;SL;Wengen;R;30.0;9.96;57.67;4.16;-26.75;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.2
2024-01-14;SL;Wengen;R;30.0;9.96;57.67;4.16;-26.75;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.12
2024-01-14;SL;Wengen;R;31.0;10.04;57.51;4.1;-26.98;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.14
2024-01-14;SL;Wengen;R;31.0;10.04;57.51;4.1;-26.98;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.16
2024-01-14;SL;Wengen;R;32.0;10.08;54.74;3.82;-28.79;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.08
2024-01-14;SL;Wengen;R;32.0;10.08;54.74;3.82;-28.79;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.02
2024-01-14;SL;Wengen;R;33.0;9.54;62.1;4.22;-27.14;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.12
2024-01-14;SL;Wengen;R;33.0;9.54;62.1;4.22;-27.14;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.14
2024-01-14;SL;Wengen;R;34.0;9.46;49.91;2.78;-26.57;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.68
2024-01-14;SL;Wengen;R;34.0;9.46;49.91;2.78;-26.57;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.64
2024-01-14;SL;Wengen;R;35.0;6.5;50.51;2.91;-27.41;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.02
2024-01-14;SL;Wengen;R;35.0;6.5;50.51;2.91;-27.41;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.98
2024-01-14;SL;Wengen;R;36.0;9.98;50.42;3.88;-23.6;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.9
2024-01-14;SL;Wengen;R;36.0;9.98;50.42;3.88;-23.6;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.84
2024-01-14;SL;Wengen;R;37.0;9.93;46.82;2.72;-19.98;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.42
2024-01-14;SL;Wengen;R;37.0;9.93;46.82;2.72;-19.98;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.44
2024-01-14;SL;Wengen;R;38.0;5.88;19.08;1.14;-19.91;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.78
2024-01-14;SL;Wengen;R;38.0;5.88;19.08;1.14;-19.91;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.8
2024-01-14;SL;Wengen;R;39.0;9.84;33.83;2.55;-18.01;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.06
2024-01-14;SL;Wengen;R;39.0;9.84;33.83;2.55;-18.01;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.02
2024-01-14;SL;Wengen;R;40.0;9.11;46.1;3.46;-22.53;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.92
2024-01-14;SL;Wengen;R;40.0;9.11;46.1;3.46;-22.53;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.9
2024-01-14;SL;Wengen;R;41.0;10.1;47.19;3.6;-18.86;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.0
2024-01-14;SL;Wengen;R;41.0;10.1;47.19;3.6;-18.86;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.92
2024-01-14;SL;Wengen;R;42.0;9.38;57.51;4.37;-22.47;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.52
2024-01-14;SL;Wengen;R;42.0;9.38;57.51;4.37;-22.47;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.52
2024-01-14;SL;Wengen;R;43.0;10.22;24.89;1.64;-17.08;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.0
2024-01-14;SL;Wengen;R;43.0;10.22;24.89;1.64;-17.08;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.98
2024-01-14;SL;Wengen;R;44.0;6.62;23.06;1.54;-18.7;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.06
2024-01-14;SL;Wengen;R;44.0;6.62;23.06;1.54;-18.7;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.16
2024-01-14;SL;Wengen;R;45.0;10.34;44.54;3.67;-10.36;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.18
2024-01-14;SL;Wengen;R;45.0;10.34;44.54;3.67;-10.36;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.18
2024-01-14;SL;Wengen;R;46.0;9.52;46.11;3.61;-12.9;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.94
2024-01-14;SL;Wengen;R;46.0;9.52;46.11;3.61;-12.9;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.88
2024-01-14;SL;Wengen;R;47.0;10.36;57.09;4.23;-24.91;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.94
2024-01-14;SL;Wengen;R;47.0;10.36;57.09;4.23;-24.91;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.84
2024-01-14;SL;Wengen;R;48.0;9.77;46.43;3.55;-25.69;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.9
2024-01-14;SL;Wengen;R;48.0;9.77;46.43;3.55;-25.69;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.88
2024-01-14;SL;Wengen;R;49.0;10.02;53.22;4.16;-17.97;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.96
2024-01-14;SL;Wengen;R;49.0;10.02;53.22;4.16;-17.97;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.84
2024-01-14;SL;Wengen;R;50.0;9.82;37.44;2.99;-20.65;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.88
2024-01-14;SL;Wengen;R;50.0;9.82;37.44;2.99;-20.65;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.88
2024-01-14;SL;Wengen;R;51.0;9.92;58.83;4.46;-15.01;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.86
2024-01-14;SL;Wengen;R;51.0;9.92;58.83;4.46;-15.01;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.9
2024-01-14;SL;Wengen;R;52.0;9.37;41.28;3.18;-20.96;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.54
2024-01-14;SL;Wengen;R;52.0;9.37;41.28;3.18;-20.96;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.54
2024-01-14;SL;Wengen;R;53.0;9.72;29.45;1.93;-13.48;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.1
2024-01-14;SL;Wengen;R;53.0;9.72;29.45;1.93;-13.48;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.08
2024-01-14;SL;Wengen;R;54.0;6.58;33.87;2.29;-14.32;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.12
2024-01-14;SL;Wengen;R;54.0;6.58;33.87;2.29;-14.32;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.16
2024-01-14;SL;Wengen;R;55.0;10.52;31.86;2.72;-9.82;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;1.06
2024-01-14;SL;Wengen;R;55.0;10.52;31.86;2.72;-9.82;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;1.06
2024-01-14;SL;Wengen;R;56.0;10.08;60.67;4.63;-18.69;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;SUI;MEILLARD Loic;no;14,01,2024Wengen2SUI;56.23;0.94
2024-01-14;SL;Wengen;R;56.0;10.08;60.67;4.63;-18.69;;;;;;M;2.0;Switzerland;Maennlichen;ROTEN Jorg;65.0;64.0;1475.0;1281.0;194.0;13:15;PARTLY CLOUDY;HARD PACKED;-1.0;0.0;FRA;NOEL Clement;yes;14,01,2024Wengen2FRA;55.82;0.94
